Name,X,Y,Label
Gordy Parkway Northeast,34.037299850000004,-84.460040775,11
Shallowford Road Northeast,34.036638133333334,-84.46082993333333,11
Shallowford Road Northeast,34.0368326,-84.46021760000001,11
Shallowford Road Northeast,34.0363010875,-84.46199167500001,11
Shallowford Road Northeast,34.036897499999995,-84.4603303,11
Shallowford Road Northeast,34.036474350000006,-84.4619215,11
Shallowford Road Northeast,34.03632365,-84.46268705,11
Shallowford Road Northeast,34.036387733333335,-84.46231963333334,11
Shallowford Road Northeast,34.036617639999996,-84.46138726000001,11
Bells Ferry Road,34.0775275,-84.5726065,11
Harmon Pitner Elementary School,34.06534432777778,-84.59093463888888,1
Kennesaw Point,34.060570925,-84.59063162499999,20
Hamby Place Drive,34.06974204666667,-84.60427187333333,11
Hamby Road,34.07271871272727,-84.60719530909093,11
Sleep Inn & Suites At Kennesaw State University,34.05497499,-84.59196559,9
Extra Space Storage,34.054293900000005,-84.59025407499999,9
Wendy's,34.0499677,-84.597501075,0
Starbucks,34.05022935,-84.59721945000001,0
Walgreens,34.05098776,-84.59621333999999,9
Mavis Discount Tire,34.04961805,-84.59805965,9
Shell,34.047514475,-84.60164745,2
Family Dollar,34.076282825,-84.65064235,9
Shell,34.077516675,-84.652892375,2
Dollar General,34.076477249999996,-84.64805232500001,9
Advance Auto Parts,34.07606452500001,-84.64910407500001,9
Cobb Avenue,34.03776455869564,-84.58045345434785,11
Jamerson Road Northeast,34.06915513333333,-84.52135666666666,11
Jamerson Road Northeast,34.0686145,-84.517365,11
Jamerson Road Northeast,34.068344249999996,-84.51675945,11
Jamerson Road Northeast,34.06886316428571,-84.51782681428573,11
Jamerson Road Northeast,34.0683774,-84.51653983333333,11
Jamerson Road Northeast,34.06793695,-84.51554231666667,11
Jamerson Road Northeast,34.068129449999994,-84.51625718333332,11
Jamerson Road Northeast,34.0681734,-84.51604974,11
Jamerson Road Northeast,34.06804278,-84.51546520000001,11
Jamerson Road Northeast,34.0679054,-84.51402973333335,11
Jamerson Road Northeast,34.067878433333334,-84.514546,11
Jamerson Road Northeast,34.0678776,-84.5149146,11
Jamerson Road Northeast,34.06790585,-84.51200385,11
Jamerson Road Northeast,34.07091031866667,-84.49589349333333,11
Jamerson Road Northeast,34.0679194,-84.5127239,11
KAMS Auto Service Center,34.074924949999996,-84.72658693333334,19
Cobb Parkway,34.0755697,-84.72768284,11
Cobb Parkway,34.07436905,-84.72717415,11
Cobb Parkway,34.06944835,-84.7254238,11
Cobb Parkway,34.06906836666667,-84.7253115,11
Cobb Parkway,34.06992985,-84.72556545,11
Cobb Parkway,34.07087306666667,-84.72585251666666,11
Cobb Parkway,34.0718982,-84.72618986666667,11
Cobb Parkway,34.072392900000004,-84.7263681,11
Cobb Parkway,34.0727544,-84.72650675,11
Cobb Parkway,34.073476166666666,-84.72679933333333,11
Cobb Parkway,34.07622795,-84.7279634,11
Cobb Parkway,34.078067525,-84.72874594999999,11
Cobb Parkway,34.07667984,-84.72815725999999,11
Cobb Parkway,34.06835325,-84.72510015,11
Awtrey Church Road,34.0642104,-84.72407265000001,11
Cedarcrest Road,34.057393675,-84.737331575,11
Awtrey Church Road,34.06451185,-84.7237686,11
Cobb Parkway,34.0651227,-84.7241397,11
Cobb Parkway,34.065917875000004,-84.724380175,11
Cobb Parkway,34.06750803333333,-84.72485273333332,11
Cobb Parkway,34.0667062,-84.72461645,11
Citgo,34.06504965,-84.72342505,2
Wells Fargo,34.064261249999994,-84.72491236666669,3
Cobb Parkway,34.06304025,-84.7236973,11
Cobb Parkway,34.062197025,-84.723256475,11
Cobb Parkway,34.064499075,-84.724198825,11
Cobb Parkway,34.06516396666667,-84.72438213333334,11
Cobb Parkway,34.0643679,-84.72390684999999,11
Cobb Parkway,34.06372487142857,-84.72369824285715,11
Cobb Parkway,34.06312775,-84.72347595,11
Cobb Parkway,34.06260302,-84.72321810000001,11
Cobb Parkway,34.06196906666667,-84.72283223333335,11
Cobb Parkway,34.05994475,-84.72120115,11
Cobb Parkway,34.05821276428572,-84.717262825,11
Cobb Parkway,34.060137624999996,-84.72109094999999,11
Cobb Parkway,34.060590575,-84.72162292499999,11
Cobb Parkway,34.0597754,-84.7206012,11
Cobb Parkway,34.05928614,-84.7197848,11
Cobb Parkway,34.06122624545455,-84.72253764545454,11
Cobb Parkway,34.06191883333333,-84.72308416666665,11
Deepwater Cove,34.074957440000006,-84.67880828,11
Bells Ferry Road Northwest,34.07287016666666,-84.57050595,11
Willowside Drive,34.0755847,-84.572130725,11
Wade Green Circle,34.07558970588235,-84.58316188235295,11
Hickory Grove Road Northwest,34.06260064814814,-84.60173764814816,11
Bells Ferry Road Northwest,34.050635799999995,-84.5561104,11
Heck Road Northwest,34.05049325,-84.55618335,11
Bells Ferry Road Northwest,34.050578,-84.55626000000001,11
Bells Ferry Road Northwest,34.04981506666667,-84.55612193333333,11
Bells Ferry Road Northwest,34.0498141,-84.55621716666667,11
North Mountain Road Northeast,34.058365800000004,-84.43774205,11
Sandy Plains Road Northeast,34.058492699999995,-84.4368574,11
Sandy Plains Road Northeast,34.05865393333333,-84.43611156666667,11
Sandy Plains Road Northeast,34.0586081,-84.43689499999999,11
Sandy Plains Road Northeast,34.06294200000001,-84.4274609352941,11
Bolingbrook Drive,34.05099695,-84.45235725,11
Sandy Plains Road Northeast,34.04394121875,-84.45720578125,11
Sandy Plains Road Northeast,34.05031494999999,-84.45352303333333,11
Sandy Plains Road Northeast,34.0500251,-84.4537398,11
Sandy Plains Road Northeast,34.04474878333334,-84.45669037500001,11
Bells Ferry Road Northwest,34.0698334,-84.568462925,11
Bells Ferry Road Northwest,34.069761299999996,-84.56825283333335,11
Bells Ferry Road Northwest,34.066606171428575,-84.56510655714285,11
Larkspur Boulevard,34.0710208,-84.569402,11
Bells Ferry Road Northwest,34.07437744999999,-84.570887575,11
Wigley Road Northeast,34.0495205,-84.4546265,11
Sandy Plains Road Northeast,34.0488018,-84.4553344,11
Sandy Plains Road Northeast,34.048784614285715,-84.45519235714286,11
Hawkins Store Road Northeast,34.057616825,-84.54877577500001,11
Hawkins Store Road Northeast,34.05733301666667,-84.54014166666667,11
Pebble Hill Drive,34.0473519,-84.45588910000001,11
Sandy Plains Road Northeast,34.0470259,-84.456041,11
Sandy Plains Road Northeast,34.047836700000005,-84.4558318,11
Sandy Plains Road Northeast,34.047823599999994,-84.45569433333333,11
Sandy Plains Road Northeast,34.0469183,-84.45593506666667,11
Sandy Plains Road Northeast,34.0577049,-84.44052083333334,11
Sandy Plains Road Northeast,34.057834825,-84.440470725,11
Sandy Plains Road Northeast,34.058212466666674,-84.43874346666666,11
Wood Creek Drive Northeast,34.05785575,-84.4401183,11
Sandy Plains Road Northeast,34.05788665,-84.4397052,11
Chastain Road Northwest,34.03580445,-84.57063815000001,11
Shallowford Road Northeast,34.041605025,-84.48084997500001,11
Pete Shaw Road,34.0466804,-84.45606335,11
New Chastain Road,34.035701,-84.54249847777777,11
Acworth Due West Road,34.03867042631579,-84.67491529473683,11
George Busbee Parkway Northwest,34.03782055,-84.57148121666665,11
George Busbee Parkway Northwest,34.0383233,-84.57248996666668,11
George Busbee Parkway Northwest,34.03689345,-84.570267925,11
Townpark Lane,34.037656,-84.57094065,11
George Busbee Parkway Northwest,34.03747873333334,-84.57060436666667,11
Frey Road Northwest,34.04178034,-84.58083284,11
Parliment Garden Way,34.0403123,-84.5801869,11
Frey Road Northwest,34.03913212222223,-84.57988195555555,11
Chastain Road Northwest,34.036702871428574,-84.55774527142856,11
Chastain Lakes Drive,34.03650295,-84.55676460000001,11
Jiles Road,34.04856114,-84.62212892,11
Jiles Road,34.048662019999995,-84.62217818,11
Jiles Road,34.04857185,-84.62073305000001,11
Jiles Road,34.04865325,-84.6172316,11
Olmsted Main,34.048649749999996,-84.6218068,11
Cherokee Road,34.07828745,-84.653553125,11
Cherokee Road,34.078060066666666,-84.65327496666667,11
Cherokee Road,34.07877405,-84.65343525,11
Mars Hill Road Northwest,34.04132106,-84.69246693999999,11
Mars Hill Road Northwest,34.04096484,-84.69244361999999,11
Peachtree Immediate Care,34.041254725,-84.692975725,4
Cobb Parkway,34.041561377777775,-84.69415897777778,11
Cobb Parkway,34.0405542,-84.69313326666666,11
Mars Hill Road Northwest,34.04016963333333,-84.69239626666666,11
Mars Hill Road Northwest,34.0405819,-84.6924319,11
Mars Hill Road Northwest,34.04077423333333,-84.6923727,11
Mars Hill Road Northwest,34.0410792,-84.69241596666667,11
Mars Hill Road Northwest,34.042576133333334,-84.69295497333334,11
Mars Hill Road,34.039285825,-84.692326725,11
Mars Hill Road,34.03976195,-84.69235499999999,11
Mars Hill Road,34.0389878,-84.6923053,11
Cobb Parkway,34.0394684,-84.6917638,11
Cobb Parkway,34.03883116666666,-84.69083616666666,11
Cobb Parkway,34.03853565,-84.6903679,11
Cobb Parkway,34.03867295,-84.69058855,11
Cobb Parkway,34.03832115,-84.69000224999999,11
Cobb Parkway,34.03664701666667,-84.68620166666666,11
Cobb Parkway,34.0370348,-84.68730435,11
Cobb Parkway,34.0375324,-84.688458875,11
Cobb Parkway,34.0371878,-84.6876903,11
Cobb Parkway,34.03801023333333,-84.68943373333333,11
Mars Hill Road,34.0364021,-84.69209009999999,11
Mars Hill Road,34.03698475,-84.69213504999999,11
Mars Hill Road,34.03729375,-84.69215894999999,11
Mars Hill Road,34.03800136666666,-84.69222313333334,11
Mars Hill Road,34.037542599999995,-84.6921812,11
Mars Hill Road,34.037793699999995,-84.69220365000001,11
Mars Hill Road,34.038281999999995,-84.6922493,11
Mars Hill Road,34.03849875,-84.69226675,11
Mars Hill Road,34.0387508,-84.692287,11
Cobb Parkway,34.0409341,-84.6938471,11
Cobb Parkway,34.04000286666667,-84.69281523333335,11
Cobb Parkway,34.04054586666667,-84.6934374,11
Cobb Parkway,34.04076695,-84.69367199999999,11
Cobb Parkway,34.043700433333335,-84.69593236666667,11
Cobb Parkway,34.0466556,-84.69815900000002,11
Cobb Parkway,34.0431738,-84.6955366,11
Cobb Parkway,34.044576299999996,-84.69658986666667,11
Cobb Parkway,34.043351200000004,-84.6959029,11
Cobb Parkway,34.04205866666667,-84.69486682222221,11
AutoZone,34.037538675,-84.69040232500001,19
Cobb Parkway,34.038427766666665,-84.69059523333333,11
Cobb Parkway,34.03814375,-84.6901183,11
Cobb Parkway,34.038724,-84.69106865,11
Cobb Parkway,34.03900085,-84.691487,11
Cobb Parkway,34.04960356666667,-84.70036576666666,11
Cobb Parkway,34.049215000000004,-84.7000746,11
Cobb Parkway,34.052228490909094,-84.70246459090907,11
Cobb Parkway,34.050727550000005,-84.70120815,11
Cobb Parkway,34.0504862,-84.7012598,11
Cobb Parkway,34.0502563,-84.7010869,11
Cobb Parkway,34.050026900000006,-84.70091905,11
Cobb Parkway,34.049819500000005,-84.70076516666666,11
Bridgewater Drive Northwest,34.05074696666667,-84.7024154,11
Bridgewater Drive Northwest,34.050977862500005,-84.70182125,11
Cobb Parkway,34.051452749999996,-84.70198825,11
Cobb Parkway,34.0509432,-84.70160489999999,11
Cobb Parkway,34.05462911666667,-84.70604605000001,11
Cobb Parkway,34.053559125,-84.70387485,11
Discount Tire,34.038211483333335,-84.68801605,19
Taco Bell,34.036928425000006,-84.6852701,0
Steak 'n Shake,34.03719505000001,-84.68581292500001,0
Christian Brothers Automotive,34.0376669125,-84.6868449375,19
PNC Bank,34.0376286,-84.6865342,3
Lake City Animal Hospital,34.0414397,-84.69525661249999,4
Freedom Church,34.0428245,-84.69618233749999,10
Dallas Acworth Highway Northwest,34.05985635,-84.7221659,11
Dallas Acworth Highway Northwest,34.05954355,-84.7222249,11
Dallas Acworth Highway Northwest,34.0525686368421,-84.72425890526317,11
Old Dallas Acworth Highway Northwest,34.0613025,-84.72177445,11
Old Dallas Acworth Highway Northwest,34.061581399999994,-84.72165845,11
Old Dallas Acworth Highway Northwest,34.0656318054054,-84.71574412432435,11
Legacy Park Boulevard,34.04845245,-84.62278215,11
Wade Green Road,34.0549593,-84.59344482,11
Wade Green Road,34.05491281666667,-84.59333231666666,11
Cherokee Street Northwest,34.052535275,-84.594026375,11
Wade Green Road,34.055973599999994,-84.5932813,11
Wade Green Road,34.056351649999996,-84.59320335000001,11
Wade Green Road,34.056639849999996,-84.59312,11
Chastain Road Northwest,34.03768315,-84.56106840000001,11
Chastain Road Northwest,34.03775624,-84.5615069,11
Chastain Road Northwest,34.037617850000004,-84.56392775,11
Chastain Road Northwest,34.037771649999996,-84.56392349999999,11
Chastain Road Northwest,34.037643450000004,-84.56366159999999,11
Chastain Road Northwest,34.037450791666664,-84.56641051666666,11
Cherokee Road,34.0780355,-84.65349113333333,11
Cherokee Road,34.07847756666666,-84.6533576,11
Bells Ferry Road Northwest,34.05120263333333,-84.55627563333333,11
Bells Ferry Road Northwest,34.05087325,-84.55626864999999,11
Busbee Drive Northwest,34.03658623333334,-84.5749517,11
Chastain Road Northwest,34.0353597,-84.5722909,11
Allatoona Gtwy,34.07882155,-84.6765575,11
Bells Ferry Road Northwest,34.056961220000005,-84.55717302000001,11
Rivaridge Drive,34.044739400000005,-84.43507471000001,11
Rivaridge Drive,34.0447632125,-84.43500073749999,11
Northcutt Station Place,34.06178774999999,-84.671030875,11
Eoberts School Community and Education Center,34.068737741666666,-84.68042596666666,1
Brentview Place,34.04844281818182,-84.55423822727272,11
Feason Road Northwest,34.06242676666667,-84.65050833333332,11
Concert Hall,34.04293960625,-84.472242759375,1
Weldon Woods Drive,34.04525784545455,-84.51011493636364,11
Blue Springs Station Northwest,34.03725265,-84.65092609999999,11
Blue Springs Station Northwest,34.0372208,-84.65092282500001,11
Lake Park Lane,34.0740057,-84.6382758,11
Lake Park Lane,34.073991625,-84.638217775,11
Blustery Way,34.04895073636363,-84.48776217272727,11
Ebenezer Farm Road Northeast,34.03663733333334,-84.4948874,11
Ebenezer Road Northeast,34.03625056,-84.50649426,11
Ebenezer Road Northeast,34.03537506666667,-84.50544366666666,11
Ebenezer Road Northeast,34.0355829,-84.50568956666667,11
Ebenezer Road Northeast,34.03987107142857,-84.5098213,11
Ebenezer Road Northeast,34.038013768421045,-84.50810763684211,11
Ebenezer Road Northeast,34.03932673333333,-84.50928406666667,11
Ebenezer Road Northeast,34.04686500240964,-84.51771911807228,11
Blackwell Road Northeast,34.0413582027027,-84.49809138243245,11
Blackwell Road Northeast,34.039503266666664,-84.50845233333332,11
Blackwell Road Northeast,34.039512125,-84.51018217500001,11
Blackwell Road Northeast,34.039528600000004,-84.50974206666667,11
West Crossville Road,34.05543165,-84.37760885,11
West Crossville Road,34.0578567,-84.38087165,11
Ulreich Street Northwest,34.05062435,-84.66446275000001,11
Ulreich Street Northwest,34.050861940000004,-84.6643589,11
Ulreich Street Northwest,34.0507772,-84.66401185000001,11
Busbee Drive Northwest,34.036457025000004,-84.57495865,11
Skip Spann Connector,34.036785733333325,-84.5752858,11
Skip Spann Connector,34.036885,-84.5753073,11
Skip Spann Connector,34.036563799999996,-84.57882914999999,11
Skip Spann Connector,34.03657815,-84.5786856,11
Skip Spann Connector,34.036705600000005,-84.5774461,11
Skip Spann Connector,34.03655555,-84.57787725,11
Skip Spann Connector,34.03670665,-84.57639975000001,11
Skip Spann Connector,34.0366353,-84.5781294,11
Skip Spann Connector,34.0365182,-84.5792646,11
Skip Spann Connector,34.0364208,-84.579293,11
Skip Spann Connector,34.0368927,-84.57549644,11
Skip Spann Connector,34.03673966666666,-84.57508348333333,11
Busbee Drive Northwest,34.03618773333333,-84.57489533333333,11
Busbee Drive Northwest,34.03645702857143,-84.57481758571429,11
Busbee Drive Northwest,34.037253433333326,-84.57455863333334,11
Busbee Drive Northwest,34.036967687499995,-84.57473403750001,11
Busbee Drive Northwest,34.037237375000004,-84.574481025,11
Busbee Drive Northwest,34.037759650000005,-84.57403113749999,11
Northwest Corridor Express Lanes,34.068513788888886,-84.54030214444444,11
Phillip Landrum Memorial Highway,34.06759835,-84.5406057,11
Northwest Corridor Express Lanes,34.06296523333334,-84.54139785,11
Northwest Corridor Express Lanes,34.05896621000001,-84.54243540000002,11
Phillip Landrum Memorial Highway,34.0731912,-84.5394548,11
Northwest Corridor Express Lanes,34.057420799999996,-84.54325496666667,11
Northwest Corridor Express Lanes,34.05495759047619,-84.54698973333335,11
Northwest Corridor Express Lanes,34.052231,-84.55623196666669,11
Northwest Corridor Express Lanes,34.045901136842105,-84.56188798421054,11
Canton Place Northeast,34.0444765,-84.58523043333334,11
Club Drive,34.03904643333333,-84.59325390000001,11
Prillaman Drive,34.0415265,-84.58410968,11
Prillaman Drive,34.04154728333334,-84.58406999999998,11
Campus Loop Road,34.041588159999996,-84.58438118000001,11
Campus Loop Road,34.041551866666666,-84.58434261666666,11
Canton Place Northwest,34.04184164285714,-84.5843486,11
Canton Place Northwest,34.04186875714285,-84.58429662857144,11
Wade Green Road,34.0530694,-84.59383968571429,11
Wade Green Road,34.0545489,-84.5933963,11
Wade Green Road,34.052945533333336,-84.59398173333334,11
King Road,34.0596169,-84.38346053333333,11
Campus Loop Road,34.041943175,-84.58360095833334,11
Credence Court,34.043807660000006,-84.49150346,11
Townpark Lane,34.0363934,-84.573661625,11
Busbee Drive Northwest,34.0353229,-84.5750749,11
Skip Spann Connector,34.03685835,-84.57509114999999,11
Northwest Corridor Express Lanes,34.06002854,-84.60373806,11
Northwest Corridor Express Lanes,34.05058462352942,-84.58896706470588,11
Larry McDonald Memorial Highway,34.06534122222222,-84.60929315555555,11
Larry McDonald Memorial Highway,34.06981808571428,-84.61447268571428,11
Whitetail Court Northwest,34.03655605,-84.72949320000001,11
Deer Valley Drive Northwest,34.036686236363636,-84.72970574545454,11
George Busbee Parkway Northwest,34.037177650000004,-84.57028785,11
George Busbee Parkway Northwest,34.0370456,-84.57018605000002,11
Hickory Grove Road Northwest,34.0641453,-84.6133997,11
Mars Bay,34.07556282,-84.67822566,11
Galloway Landing,34.075422833333334,-84.68047943333333,11
Lake Acworth Village Drive,34.0742396125,-84.679251,11
Cherokee Point,34.07531172,-84.67752354000001,11
Mars Bay,34.075077025,-84.67821885000001,11
Huddlestone Bridge Parkway,34.056942541666665,-84.64343751666667,11
Huddlestone Bridge Parkway,34.056949200000005,-84.64349361666667,11
Willowside Drive,34.075609225,-84.57157860000001,11
Willowside Drive,34.075720625,-84.57163517500001,11
Bennett Springs,34.03770945,-84.6481096,11
Bennett Springs,34.0376747,-84.6480281,11
Tail to Mountain Park Elementary,34.069119924999995,-84.40372115,11
Cherokee Road,34.07746686,-84.65343626,11
Cherokee Road,34.07696488333333,-84.65351294999999,11
Cherokee Road,34.076533866666665,-84.65361833333334,11
Cherokee Road,34.076939833333334,-84.6533162888889,11
Cherokee Road,34.07756326,-84.653239,11
Northwest Corridor Express Lanes,34.07658164,-84.53857398,11
Department Of Driver Services,34.04428818333333,-84.655706,8
Old 41 Highway,34.04580588181819,-84.6588511,11
Old 41 Highway,34.04430165,-84.6566674,11
Old 41 Highway,34.043869799999996,-84.65589226,11
Old 41 Highway,34.043493520000006,-84.65532003999999,11
Old 41 Highway,34.044084850000004,-84.65627045,11
Lakewood Drive,34.0700109,-84.68759680000001,11
Lakewood Drive,34.068830492857145,-84.69260408571428,11
North Main Street,34.07520977307692,-84.69062131538462,11
North Main Street,34.07016805,-84.68750664999999,11
Lake Acworth Drive,34.067966549999994,-84.68705155,11
Lake Acworth Drive,34.068282999999994,-84.68661735,11
Lake Acworth Drive,34.073114618750004,-84.6815159625,11
Lake Acworth Drive,34.069929090909085,-84.68467379090909,11
Lake Acworth Drive,34.06986335,-84.68483630833333,11
Lake Acworth Drive,34.071232699999996,-84.68410076,11
Jamerson Road Northeast,34.069081749999995,-84.52037805,11
Deen Road,34.0722033675,-84.5172275275,11
Jamerson Road Northeast,34.068908199999996,-84.51981144999999,11
Jamerson Road Northeast,34.0688131,-84.51825140000001,11
Deen Road,34.06880676666667,-84.51994836666667,11
Indian House Trail Northwest,34.04225905714286,-84.64524258571429,11
Indian House Trail Northwest,34.04203065714286,-84.64418671428572,11
Loch Highland,34.045140833333335,-84.42694633030302,12
Woodrun Trail,34.039608959999995,-84.45069573999999,11
Shallowford Road Northeast,34.03612995,-84.4629624,11
Shallowford Road Northeast,34.03611875,-84.46337125,11
Sandy Plains Road Northeast,34.0355967,-84.46357153333334,11
Shallowford Road Northeast,34.03631585,-84.46282765,11
Sandy Plains Road Northeast,34.03734345,-84.46156415,11
Shallowford Road Northeast,34.0362594,-84.464834275,11
Shallowford Road Northeast,34.0361543,-84.4641499,11
Shallowford Road Northeast,34.036566300000004,-84.46537896666666,11
Gordy Parkway Northeast,34.0369977,-84.46685405,11
Shallowford Road Northeast,34.0395215804878,-84.47084772926829,11
Gordy Parkway Northeast,34.0370355,-84.46696315,11
Shallowford Road Northeast,34.0369571,-84.46693225,11
Gordy Parkway Northeast,34.036822900000004,-84.46706585,11
Shallowford Road Northeast,34.036577457142855,-84.46589634285714,11
Rockwater Road,34.06820468333333,-84.50086599999999,11
Sierra Circle,34.07687235,-84.4900199,11
Hillview Lane,34.07594175,-84.48908689999999,11
Hillview Lane,34.07544913333333,-84.48947193333333,11
Aurora Avenue,34.07724863333333,-84.48868646666666,11
Sierra Circle,34.07821875,-84.48937774375,11
Sierra Circle,34.0778235,-84.48573839166666,11
Oak Hollow Drive,34.0761029,-84.60904816666667,11
Oak Hollow Drive,34.074862933333335,-84.60851126666667,11
WieucaCourt,34.04605894,-84.4676025,11
WashCourt,34.046111100000005,-84.46652165,11
Northwest Corridor Express Lanes,34.043850000000006,-84.581075775,11
Northwest Corridor Express Lanes,34.04011912,-84.57913667,11
Winterthur Close Northwest,34.0460704923077,-84.63190395384615,11
Northwest Corridor Express Lanes,34.058239119999996,-84.60088834000001,11
Old 41 Highway,34.048416125,-84.66172227499999,11
Whittingham Place,34.0654087090909,-84.39424856363637,11
Hardscrabble Road,34.0642438375,-84.394204625,11
Pelican's Snoballs,34.03943464285714,-84.52813739999999,19
Bellehaven Place,34.07658245714286,-84.43937694285715,11
Bellehaven Drive,34.0763327,-84.4373648,11
Clover Lane,34.078385,-84.43931805,11
Clover Way,34.07844808,-84.4399961,11
Altmore Way,34.0786027,-84.4418071,11
Daventry Crossing,34.0791206,-84.4440682,11
Bulks Landscape Supply,34.06224940714285,-84.52131157857143,9
Advance Auto Parts,34.060655249999996,-84.5223575,9
Hardscrabble Road,34.069123,-84.3745552,11
Hickory Grove Road Northwest,34.06464823333334,-84.6072779,11
Hickory Grove Road Northwest,34.06458504,-84.6061058,11
Hickory Grove Road Northwest,34.06452185,-84.6086455,11
Hickory Grove Road Northwest,34.06445536666667,-84.60852323333334,11
Hickory Grove Road Northeast,34.06460127142858,-84.60712125714285,11
Hickory Grove Road Northwest,34.064162242857144,-84.61185068571429,11
Hickory Grove Road Northwest,34.064321225,-84.60993852499999,11
Hickory Grove Road Northwest,34.0644894,-84.60818434999999,11
Hickory Grove Road Northeast,34.06456462,-84.60622188,11
Hickory Grove Road Northwest,34.0646748,-84.60677043333334,11
Moon Station Lane Northwest,34.06529427142858,-84.61816998571427,11
Moon Station Lane Northwest,34.0649178,-84.6181864,11
Hickory Grove Road Northwest,34.06313297289719,-84.64133211214954,11
Shiloh Road Northwest,34.052630050000005,-84.59742345000001,11
Shiloh Road Northwest,34.052693899999994,-84.5973042,11
Shiloh Road Northwest,34.052173725,-84.59692655,11
Shiloh Road Northwest,34.05102545,-84.5949346,11
Shiloh Road Northwest,34.05528401428571,-84.60012932857144,11
Shiloh Road Northwest,34.05464889090909,-84.59957939090908,11
Phillip Landrum Memorial Highway,34.0731282,-84.5391706,11
Chastain Road Northwest,34.037747949999996,-84.56420370000001,11
Chastain Road Northwest,34.03581744,-84.57105870000001,11
George Busbee Parkway Northwest,34.03617475,-84.56986599999999,11
Chastain Road Northwest,34.03613045,-84.56976019999999,11
Lake Acworth Drive,34.0766568875,-84.65642461249999,11
Lake Acworth Drive,34.07655928333333,-84.65491205000001,11
Lake Acworth Drive,34.0764148,-84.65383890000001,11
Larry McDonald Memorial Highway,34.0710869,-84.6143061625,11
Chastain Meadows Parkway Northwest,34.0353588,-84.5543338,11
Chastain Road Northwest,34.036182554545455,-84.55582397272728,11
Campus Loop Road,34.039742924242425,-84.58558484545455,11
Kennesaw State University Road,34.036714133333334,-84.5826153,11
George Busbee Parkway Northwest,34.04633163333333,-84.58082073333334,11
Frey Road,34.04420924,-84.58104623999999,11
Frey Road,34.0462676,-84.5810087,11
George Busbee Parkway Northwest,34.03933636923077,-84.57378643846154,11
Townpark Drive,34.042103,-84.57432585000001,11
Chastain Road Northwest,34.037419566666664,-84.56578913333334,11
Townpark Drive,34.037708779999996,-84.56649878,11
Chastain Center Boulevard,34.03703788,-84.56631246,11
George Busbee Parkway Northwest,34.0385591,-84.57332704999999,11
Busbee Drive Northwest,34.03863975,-84.57332109999999,11
Sourwood Trail,34.0787905625,-84.40966966250001,11
West Lake Drive,34.07891335,-84.41035314999999,11
Sourwood Trail,34.07880446666667,-84.41071966666665,11
Spruce Street,34.07887305,-84.41826175,11
Edna Lane,34.056816,-84.43608492222222,11
Chapel Heights Drive,34.04416319032258,-84.43415968387096,11
Wesley Chapel Road Northeast,34.045787245341614,-84.43600777888199,11
Mountain Park Road,34.07632417777777,-84.41226514444445,11
Mountain Park Road,34.07783902666667,-84.41329036,11
Mountain Park Road,34.077018300000006,-84.41285364999999,11
Old Mountain Park Road,34.0744945,-84.41274039999999,11
Old Mountain Park Road,34.07205132222222,-84.41493515185185,11
Hadfield Boulevard,34.074835975,-84.4153485125,11
Hadfield Boulevard,34.07431846,-84.41353247999999,11
Mountain Park Road,34.076197925,-84.41196814999999,11
Mountain Park Road,34.07873558000001,-84.41376083,11
Blue Granite Court,34.04235755,-84.49491535,11
The Catholic Church of the Transfiguration,34.04145807142857,-84.50035334642858,10
River Run Equestrian,34.0362553,-84.52081312500002,6
George Busbee Parkway Northwest,34.04135379,-84.57432152999999,11
Neville Way Northeast,34.06846695,-84.516877,11
George Busbee Parkway Northwest,34.04136943636364,-84.57416855454545,11
George Busbee Parkway Northwest,34.03945352,-84.57405797,11
Noonday Water Reclamation Facility,34.07239342142858,-84.5357665857143,9
Oakhaven Drive,34.075367450943396,-84.39843969245284,11
Hialeah Way,34.05826262592593,-84.41802753333333,11
Spring Street,34.06792645,-84.665481,11
Heatherland Drive,34.061172039999995,-84.51723946,11
Waverly Hall Circle,34.059605340000005,-84.40902815333332,11
Chick-fil-A,34.03605082857143,-84.46112498571428,0
QuikTrip,34.061543279999995,-84.42037883999998,2
QuikTrip,34.06110788666667,-84.4203878,9
Prance Drive,34.05428488333334,-84.52175243333333,11
Virginia Drive Northeast,34.042916733333335,-84.52818633333334,11
Plantation Drive,34.0392361,-84.39173945,11
Plantation Drive,34.03926495,-84.3917146,11
Estuary,34.0700325,-84.63505450000001,11
King Road,34.06922450588235,-84.38310324117647,11
King Road,34.06086455,-84.38341225,11
Pine Grove Parkway,34.0372522,-84.39751655,11
Lee Waters Road,34.06412853,-84.51543282666665,11
Dunkin',34.04135644,-84.48136586,0
Jamerson Road Northeast,34.06859945333333,-84.47266834666667,11
Concert Lane,34.070656584615385,-84.4746356,11
Lake Redwine Cove,34.036637799999994,-84.70749284615385,11
Lake Koinonia Lane,34.07709625882353,-84.55275768235295,11
Vinces Way,34.056132681818184,-84.38968061818183,11
Westwind Boulevard,34.05602006666666,-84.38851373333334,11
Vinces Way,34.055317948275864,-84.38723808965517,11
Westwind Boulevard,34.0564872295082,-84.3935874622951,11
Hackett Road,34.063579722222215,-84.37758358888888,11
Hackett Road,34.062090633333334,-84.37756890000001,11
King Road,34.07445115,-84.3821719,11
Fouse Court,34.0423066,-84.5377503,11
